"Region";"TaxonName";"scientificName";"Family";"Order";"Class";"Phylum";"Taxonomy";"OrigName";"Island";"PresentStatus";"FirstRecord";"FirstRecord_orig";"Source";"time_lag";"griis_first_observed"
"Austria";"Selinum silaifolium";"Selinum silaifolium (Jacq.) Beck";"Apiaceae";"Apiales";"Magnoliopsida";"Tracheophyta";"GBIF";"Katapsuxis silaifolia (Jacq.) Reduron, Charpin & Pmenov";"";"";2019;"2019";"Neilreichia 11: 165-227 (2020)";NA;NA
"Austria";"Sempervivum arachnoideum subsp. tomentosum";"Sempervivum arachnoideum subsp. tomentosum (C.B.Lehm. & Schnittsp.) Schinz & Thell.";"Crassulaceae";"Saxifragales";"Magnoliopsida";"Tracheophyta";"GBIF";"Sempervivum tomentosum C.B.Lehm. & Schnittsp.";"";"";2016;"2016";"Neilreichia 10: 197-274 (2019)";NA;NA
"Austria";"Sempervivum arachnoideum subsp. tomentosum � S. tectorum";"Sempervivum �fauconnettii Reut.";"Crassulaceae";"Saxifragales";"Magnoliopsida";"Tracheophyta";"GBIF";"Sempervivum x fauconnetii";"";"";2016;"2016";"Neilreichia 10: 197-274 (2019)";NA;NA
"Austria";"Sida hermaphrodita";"Sida hermaphrodita (L.) Rusby";"Malvaceae";"Malvales";"Magnoliopsida";"Tracheophyta";"GBIF";"Ripariosida hermaphrodita (L.) Weakley & D.B.Poind.";"";"";2017;"2017";"Neilreichia 11: 165-227 (2020)";NA;NA
"Austria";"Sphaerocarpos europaeus";"Sphaerocarpos europaeus Lorb., 1934";"Sphaerocarpaceae";"Sphaerocarpales";"Marchantiopsida";"Marchantiophyta";"GBIF";"Sphaerocarpos europaeus";"";"";2015;"2015";"Essl and Zechmeister, 2021";NA;NA
"Austria";"Sporobolus indicus";"Sporobolus indicus (L.) R.Br.";"Poaceae";"Poales";"Liliopsida";"Tracheophyta";"GBIF";"Agrostis indica L.";"";"";2015;"2015";"Neilreichia 8: 181-238 (2016)";NA;NA
"Austria";"Stephanitis takeyai";"Stephanitis takeyai Drake & Maa, 1955";"Tingidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Stephanitis takeyai Drake & Maa, 1955";"";"alien";2011;"2011";"Roques et al. (2010); Roques et al. (2016)";NA;NA
"Austria";"Stragania apicalis";"Penestragania apicalis (Osborn Penestragania apicalis & Penestragania apicalis Ball, Penestragania apicalis 1898)";"Cicadellidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Penestragania apicalis (Osborn & Ball, 1898)";"";"alien";2012;"2012";"Roques et al. (2010); Roques et al. (2016)";NA;NA
"Austria";"Symphytum bulbosum";"Symphytum bulbosum K.F.Schimp.";"Boraginaceae";"Boraginales";"Magnoliopsida";"Tracheophyta";"GBIF";"Symphytum bulbosum";"";"";2011;"2011";"Neilreichia 7: 157-194 (2015)";NA;NA
"Austria";"Talinum paniculatum";"Talinum paniculatum (Jacq.) Gaertn.";"Talinaceae";"Caryophyllales";"Magnoliopsida";"Tracheophyta";"GBIF";"Talinum paniculatum";"";"";2018;"2018";"Neilreichia 10: 197-274 (2019)";NA;NA
"Austria";"Tuta absoluta";"Tuta absoluta (Meyrick, 1917)";"Gelechiidae";"Lepidoptera";"Insecta";"Arthropoda";"GBIF";"Tuta absoluta (Meyrick, 1917)";"";"established";2010;"2010";"DAISIE";NA;NA
"Austria";"Xanthium albinum subsp. Albinum";"Xanthium albinum subsp. albinum";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"GBIF";"Xanthium orientale L.";"";"";2015;"2015";"Neilreichia 8: 181-238 (2016)";NA;NA
"Azores";"Belonochilus numenius";"Belonochilus numenius (Say & T., 1831)";"Lygaeidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Belonochilus numenius (Say, 1831)";"yes";"established";2010;"2010";"DAISIE";NA;NA
"Azores";"Blechnum occidentale";"Blechnum occidentale L.";"Blechnaceae";"Polypodiales";"Polypodiopsida";"Tracheophyta";"TPL";"Blechnum�occidentale�L.";"yes";"established";2017;"2017";"Jones et al. (2019)";NA;NA
"Balearic Islands";"Leptoglossus occidentalis";"Leptoglossus occidentalis Heidemann, 1910";"Coreidae";"Hemiptera";"Insecta";"Arthropoda";"GBIF";"Leptoglossus occidentalis (Heidemann, 1910)";"yes";"alien";2010;"2010";"Roques et al. (2010); Roques et al. (2016)";NA;NA
"Balearic Islands";"Obolodiplosis robiniae";"Obolodiplosis robiniae (Haldeman, 1847)";"Cecidomyiidae";"Diptera";"Insecta";"Arthropoda";"GBIF";"Obolodiplosis robiniae (Haldeman, 1847)";"yes";"alien";2011;"2011";"Roques et al. (2010); Roques et al. (2016)";NA;NA
"Belgium";"";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";NA;2010
"Belgium";"Abies grandis";"Abies grandis";"Pinaceae";"Pinales";"Pinopsida";"Tracheophyta";"TPL";"Abies grandis (Dougl. ex D. Don) Lindl.";"";"";2019;"2019";"Verloove (2006)";NA;NA
"Belgium";"Abies homolepis";"Abies homolepis";"Pinaceae";"Pinales";"Pinopsida";"Tracheophyta";"TPL";"Abies homolepis Siebold & Zucc.";"";"";2016;"2016";"Verloove (2006)";0;2019
"Belgium";"Abies homolepis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2019;NA;"GRIIS";0;2019
"Belgium";"Abies nordmanniana";"Abies nordmanniana (Steven) Spach";"Pinaceae";"Pinales";"Pinopsida";"Tracheophyta";"";"Abies nordmanniana";"";"casual";2016;"2016";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";-7;2016
"Belgium";"Abies nordmanniana";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";-7;2016
"Belgium";"Acaena caesiiglauca";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2019;NA;"GRIIS";0;2019
"Belgium";"Acanthus hungaricus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";2;2016
"Belgium";"Acanthus spinosus";"Acanthus spinosus L.";"Acanthaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"";"Acanthus spinosus";"";"casual";2016;"2016";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";-1;2016
"Belgium";"Acanthus spinosus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";-1;2016
"Belgium";"Acer cissifolium";"Acer cissifolium (Siebold & Zucc.) K. Koch";"Sapindaceae";"Sapindales";"Magnoliopsida";"Tracheophyta";"";"Acer cissifolium";"";"casual";2014;"2014";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2014
"Belgium";"Acer cissifolium";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2014;NA;"GRIIS";0;2014
"Belgium";"Acer ginnala";"Acer ginnala";"";"Sapindales";"Magnoliopsida";"Tracheophyta";"";"Acer ginnala";"";"casual";2012;"2012";"DAISIE";NA;NA
"Belgium";"Acer japonicum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";2;2010
"Belgium";"Acer japonicum";"Acer japonicum Thunb.";"Sapindaceae";"Sapindales";"Magnoliopsida";"Tracheophyta";"";"Acer japonicum";"";"casual";2010;"2010";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";2;2010
"Belgium";"Acer monspessulanum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2015;NA;"GRIIS";0;2015
"Belgium";"Acer monspessulanum";"Acer monspessulanum L.";"Sapindaceae";"Sapindales";"Magnoliopsida";"Tracheophyta";"";"Acer monspessulanum";"";"casual";2015;"2015";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2015
"Belgium";"Acer palmatum";"Acer palmatum Thunb.";"Sapindaceae";"Sapindales";"Magnoliopsida";"Tracheophyta";"";"Acer palmatum";"";"casual";2013;"2013";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";1;2013
"Belgium";"Acer palmatum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";1;2013
"Belgium";"Acer pensylvanicum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";0;2010
"Belgium";"Acer saccharinum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2020;NA;"GRIIS";NA;2020
"Belgium";"Acer saccharinum";"Acer saccharinum";"Sapindaceae";"Sapindales";"Magnoliopsida";"Tracheophyta";"TPL";"Acer saccharinum L.";"";"";2012;"<2012";"Verloove (2006)";NA;2020
"Belgium";"Achatina fulica";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Acheta domesticus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Aconogonon campanulatum";"Aconogonon campanulatum (Hook. f.) H. Hara";"Polygonaceae";"Caryophyllales";"Magnoliopsida";"Tracheophyta";"GBIF";"Aconogonon campanulatum";"";"Naturalized";2013;"2013";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Aconogonon divaricatum";"Aconogonon divaricatum (L.) Nakai";"Polygonaceae";"Caryophyllales";"Magnoliopsida";"Tracheophyta";"TPL";"Aconogonon divaricatum";"";"";2014;"2014";"Verloove (2006)";NA;NA
"Belgium";"Aconogonon x fennicum";"Aconogonon x fennicum Reiersen";"Polygonaceae";"Caryophyllales";"Magnoliopsida";"Tracheophyta";"GBIF";"Aconogonon x fennicum";"";"casual";2014;"2014";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Adiantum aleuticum";"Adiantum aleuticum (Rupr.) C.A. Paris";"Pteridaceae";"";"";"";"";"Adiantum aleuticum";"";"casual";2016;"2016";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2016
"Belgium";"Adiantum aleuticum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";0;2016
"Belgium";"Aesculus parviflora";"Aesculus parviflora Walter";"Sapindaceae";"Sapindales";"Magnoliopsida";"Tracheophyta";"";"Aesculus parviflora";"";"casual";2013;"2013";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";4;2013
"Belgium";"Aesculus parviflora";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";4;2013
"Belgium";"Aesculus pavia (incl. var. discolor)";"Aesculus pavia L. (incl. var. discolor (Pursh) Torr. & A. Gray)";"Sapindaceae";"Sapindales";"Magnoliopsida";"Tracheophyta";"";"Aesculus pavia (incl. var. discolor)";"";"casual";2011;"2011";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Agama agama";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2015;NA;"GRIIS";NA;2015
"Belgium";"Agapornis personatus";"Agapornis personatus Reichenow, 1887";"Psittacidae";"Psittaciformes";"Aves";"Chordata";"GBIF";"Agapornis personatus";"";"released";2014;"2014";"Checklist of Alien Birds Belgium";0;2014
"Belgium";"Agapornis personatus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2014;NA;"GRIIS";0;2014
"Belgium";"Agave americana";"Agave americana";"Asparagaceae";"Asparagales";"Magnoliopsida";"Tracheophyta";"TPL";"Agave americana L.";"";"";2013;"2013";"Verloove (2006)";NA;NA
"Belgium";"Agropogon lutosus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2015;NA;"GRIIS";NA;2015
"Belgium";"Akebia quinata";"Akebia quinata";"Lardizabalaceae";"Ranunculales";"Magnoliopsida";"Tracheophyta";"TPL";"Akebia quinata (Houtt.) Decaisne";"";"";2015;"2015";"Verloove (2006)";NA;NA
"Belgium";"Alcea rugosa";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";0;2010
"Belgium";"Alcea rugosa";"Alcea rugosa Alef.";"Malvaceae";"Malvales";"Magnoliopsida";"Tracheophyta";"GBIF";"Alcea rugosa";"";"casual";2010;"2010";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2010
"Belgium";"Aldrovanda vesiculosa";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2020;NA;"GRIIS";NA;2020
"Belgium";"Alectoris chukar";"Alectoris chukar (J.E.Gray, 1830)";"Phasianidae";"Galliformes";"Aves";"Chordata";"GBIF";"Alectoris chukar";"";"";2010;"2010";"Checklist of Alien Birds Belgium";0;2010
"Belgium";"Alectoris chukar";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";0;2010
"Belgium";"Aleurodothrips fasciapennis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Allium cepa";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2017;NA;"GRIIS";-11;2017
"Belgium";"Allium cepa";"Allium cepa";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"TPL";"Allium cepa L.";"";"";2011;"2011";"Verloove (2006)";-11;2017
"Belgium";"Allium christophii";"Allium christophii Trautv.";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"GBIF";"Allium christophii";"";"casual";2011;"2011";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Allium cristophii";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2011;NA;"GRIIS";0;2011
"Belgium";"Allium hollandicum";"Allium hollandicum R.M. Fritsch";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"GBIF";"Allium hollandicum";"";"casual";2012;"2012";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2012
"Belgium";"Allium hollandicum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2012;NA;"GRIIS";0;2012
"Belgium";"Allium karataviense";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2019;NA;"GRIIS";1;2019
"Belgium";"Allium karataviense";"Allium karataviense Regel";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"TPL";"Allium karataviense�Regel";"";"";2018;"2018";"Verloove (2006)";1;2019
"Belgium";"Allium lusitanicum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";0;2018
"Belgium";"Allium lusitanicum";"Allium lusitanicum";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"TPL";"Allium lusitanicum Lam.";"";"";2014;"2014";"Verloove (2006)";0;2018
"Belgium";"Allium macleanii";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2014;NA;"GRIIS";0;2014
"Belgium";"Allium macleanii";"Allium macleanii Baker";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"GBIF";"Allium macleanii";"";"casual";2014;"2014";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2014
"Belgium";"Allium nigrum";"Allium nigrum L.";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"GBIF";"Allium nigrum";"";"casual";2013;"2013";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2013
"Belgium";"Allium nigrum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";0;2013
"Belgium";"Allium odorum";"Allium odorum";"";"Asparagales";"Liliopsida";"Tracheophyta";"";"Allium odorum";"";"casual";2010;"2010";"DAISIE";NA;NA
"Belgium";"Allium pendulinum";"Allium pendulinum Ten.";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"GBIF";"Allium pendulinum";"";"casual";2014;"2014";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2014
"Belgium";"Allium pendulinum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2014;NA;"GRIIS";0;2014
"Belgium";"Allium porrum";"Allium porrum";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"";"Allium porrum L.";"";"";2010;"2010";"Verloove (2006)";NA;NA
"Belgium";"Allium ramosum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";8;2010
"Belgium";"Allium ramosum s.l.";"Allium ramosum L. s.l.";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"GBIF";"Allium ramosum s.l.";"";"casual";2010;"2010";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Allium roseum";"Allium roseum L.";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"GBIF";"Allium roseum";"";"casual";2017;"2017";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2017
"Belgium";"Allium roseum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2017;NA;"GRIIS";0;2017
"Belgium";"Allium triquetrum";"Allium triquetrum L.";"Amaryllidaceae";"Asparagales";"Liliopsida";"Tracheophyta";"GBIF";"Allium triquetrum";"";"Naturalized";2013;"2013";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2013
"Belgium";"Allium triquetrum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";0;2013
"Belgium";"Allium zebdanense";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";0;2018
"Belgium";"Alnus spaethii";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2012;NA;"GRIIS";NA;2012
"Belgium";"Alnus x pubescens";"Alnus � pubescens";"Betulaceae";"Fagales";"Magnoliopsida";"Tracheophyta";"TPL";"Alnus pubescens Tausch";"";"";2012;"2012";"Verloove (2006)";NA;NA
"Belgium";"Alnus x spaethii";"Alnus x spaethii Callier";"Betulaceae";"Fagales";"Magnoliopsida";"Tracheophyta";"GBIF";"Alnus x spaethii";"";"casual";2012;"2012";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Alonsoa intermedia";"Alonsoa intermedia Lodd.";"Scrophulariaceae";"";"";"";"";"Alonsoa intermedia";"";"casual";2017;"2017";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";NA;NA
"Belgium";"Alonsoa linearis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2017;NA;"GRIIS";NA;2017
"Belgium";"Ambystoma macrodactylum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";0;2018
"Belgium";"Ammannia coccinea";"Ammannia coccinea Rottb.";"Lythraceae";"";"";"";"";"Ammannia coccinea";"";"casual";2016;"2016";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";0;2016
"Belgium";"Ammannia coccinea";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";0;2016
"Belgium";"Ammothea hilgendorfi";"Ammothea hilgendorfi (B�hm, 1879)";"Ammotheidae";"Pantopoda";"Pycnogonida";"Arthropoda";"GBIF";"Ammothea hilgendorfi";"";"";2013;"2013";"AquaNIS (2020)";NA;NA
"Belgium";"Anacridium aegyptium";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2010;NA;"GRIIS";0;2010
"Belgium";"Anaphalis triplinervis";"Anaphalis triplinervis";"Compositae";"Asterales";"Magnoliopsida";"Tracheophyta";"TPL";"Anaphalis triplinervis (Sims.) C.B. Clarke";"";"";2019;"2019";"Verloove (2006)";NA;NA
"Belgium";"Anas erythrorhyncha";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2015;NA;"GRIIS";NA;2015
"Belgium";"Anas erythrorhyncha";"Anas erythrorhyncha Gmelin, 1789";"Anatidae";"Anseriformes";"Aves";"Chordata";"GBIF";"Anas erythrorhyncha";"";"";2015;"2015";"Checklist of Alien Birds Belgium";NA;2015
"Belgium";"Anas gibberifrons";"Anas gibberifrons S.Muller, 1842";"Anatidae";"Anseriformes";"Aves";"Chordata";"GBIF";"Anas gibberifrons";"";"casual";2011;"2011";"Checklist of Alien Birds Belgium";NA;2011
"Belgium";"Anas gibberifrons";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2011;NA;"GRIIS";NA;2011
"Belgium";"Anas laysanensis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2012;NA;"GRIIS";NA;2012
"Belgium";"Anas laysanensis";"Anas laysanensis Rothschild, 1892";"Anatidae";"Anseriformes";"Aves";"Chordata";"GBIF";"Anas laysanensis";"";"";2012;"2012";"Checklist of Alien Birds Belgium";NA;2012
"Belgium";"Anas luzonica";"Anas luzonica Fraser, 1839";"Anatidae";"Anseriformes";"Aves";"Chordata";"GBIF";"Anas luzonica";"";"";2014;"2014";"Checklist of Alien Birds Belgium";0;2014
"Belgium";"Anas luzonica";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2014;NA;"GRIIS";0;2014
"Belgium";"Anas puna";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2012;NA;"GRIIS";0;2012
"Belgium";"Anas puna";"Anas puna Tschudi, 1844";"Anatidae";"Anseriformes";"Aves";"Chordata";"GBIF";"Anas puna";"";"";2012;"2012";"Checklist of Alien Birds Belgium";0;2012
"Belgium";"Anas superciliosa";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";-7;2013
"Belgium";"Anas superciliosa";"Anas superciliosa Gmelin, 1789";"Anatidae";"Anseriformes";"Aves";"Chordata";"GBIF";"Anas superciliosa";"";"";2013;"2013";"Checklist of Alien Birds Belgium";-7;2013
"Belgium";"Andryala integrifolia";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2019;NA;"GRIIS";0;2019
"Belgium";"Anisocampium niponicum";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2017;NA;"GRIIS";NA;2017
"Belgium";"Anolis sagrei";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Anopheles pharoensis";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2017;NA;"GRIIS";NA;2017
"Belgium";"Antaresia childreni";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Anthropoides paradiseus";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2016;NA;"GRIIS";NA;2016
"Belgium";"Anthropoides paradiseus";"Anthropoides paradiseus (A.A.H.Lichtenstein, 1793)";"Gruidae";"Gruiformes";"Aves";"Chordata";"GBIF";"Anthropoides paradiseus";"";"";2016;"2016";"Checklist of Alien Birds Belgium";NA;2016
"Belgium";"Apalone ferox";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2020;NA;"GRIIS";NA;2020
"Belgium";"Aphanomyces astaci";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2018;NA;"GRIIS";NA;2018
"Belgium";"Aproceros leucopoda";"Aproceros leucopoda Takeuchi, 1939";"Argidae";"Hymenoptera";"Insecta";"Arthropoda";"GBIF";"Aproceros leucopoda Takeuchi, 1939";"";"alien";2013;"2013";"Roques et al. (2010); Roques et al. (2016)";1;2013
"Belgium";"Aproceros leucopoda";NA;NA;NA;NA;NA;"GRIIS";NA;NA;NA;2013;NA;"GRIIS";1;2013
"Belgium";"Arabis planisiliqua";"Arabis planisiliqua";"Brassicaceae";"Brassicales";"Magnoliopsida";"Tracheophyta";"TPL";"Arabis planisiliqua (Pers.) Reichenb.";"";"";2011;"2011";"Verloove (2006)";NA;NA
"Belgium";"Arabis procurrens";"Arabis procurrens Waldst. & Kit.";"Brassicaceae";"Brassicales";"Magnoliopsida";"Tracheophyta";"GBIF";"Arabis procurrens";"";"casual";2011;"2011";"Verloove F, Groom Q, Brosens D, Desmet P, Reyserhove L (2020). Manual of the Alien Plants of Belgium. Version 1.10. Meise Botanic Garden. Checklist dataset https://doi.org/10.15468/wtda1m accessed via GBIF.org on 2021-09-10.";3;2011
